SUBJECT,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-02,Feb-2008,IDX,Index,0,Units,2015_100,2015=100,79.26012,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-03,Mar-2008,IDX,Index,0,Units,2015_100,2015=100,80.18333,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-04,Apr-2008,IDX,Index,0,Units,2015_100,2015=100,79.92645999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-05,May-2008,IDX,Index,0,Units,2015_100,2015=100,80.18626,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-06,Jun-2008,IDX,Index,0,Units,2015_100,2015=100,81.2849,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-07,Jul-2008,IDX,Index,0,Units,2015_100,2015=100,79.19014,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-08,Aug-2008,IDX,Index,0,Units,2015_100,2015=100,80.17265,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-09,Sep-2008,IDX,Index,0,Units,2015_100,2015=100,82.17245,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-10,Oct-2008,IDX,Index,0,Units,2015_100,2015=100,79.66721,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-11,Nov-2008,IDX,Index,0,Units,2015_100,2015=100,78.98031999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2008-12,Dec-2008,IDX,Index,0,Units,2015_100,2015=100,76.86218000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-01,Jan-2009,IDX,Index,0,Units,2015_100,2015=100,75.37025,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-02,Feb-2009,IDX,Index,0,Units,2015_100,2015=100,76.24025999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-03,Mar-2009,IDX,Index,0,Units,2015_100,2015=100,75.68189,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-04,Apr-2009,IDX,Index,0,Units,2015_100,2015=100,78.04049,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-05,May-2009,IDX,Index,0,Units,2015_100,2015=100,79.00766,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-06,Jun-2009,IDX,Index,0,Units,2015_100,2015=100,79.56994,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-07,Jul-2009,IDX,Index,0,Units,2015_100,2015=100,80.43243000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-08,Aug-2009,IDX,Index,0,Units,2015_100,2015=100,84.56416999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-09,Sep-2009,IDX,Index,0,Units,2015_100,2015=100,83.59209,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-10,Oct-2009,IDX,Index,0,Units,2015_100,2015=100,81.67029000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-11,Nov-2009,IDX,Index,0,Units,2015_100,2015=100,84.06004,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2009-12,Dec-2009,IDX,Index,0,Units,2015_100,2015=100,84.24295,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-01,Jan-2010,IDX,Index,0,Units,2015_100,2015=100,85.82536,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-02,Feb-2010,IDX,Index,0,Units,2015_100,2015=100,86.7017,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-03,Mar-2010,IDX,Index,0,Units,2015_100,2015=100,86.59909,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-04,Apr-2010,IDX,Index,0,Units,2015_100,2015=100,88.01034,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-05,May-2010,IDX,Index,0,Units,2015_100,2015=100,85.62409,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-06,Jun-2010,IDX,Index,0,Units,2015_100,2015=100,85.45618,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-07,Jul-2010,IDX,Index,0,Units,2015_100,2015=100,88.68831999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-08,Aug-2010,IDX,Index,0,Units,2015_100,2015=100,88.04587,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-09,Sep-2010,IDX,Index,0,Units,2015_100,2015=100,88.79093,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-10,Oct-2010,IDX,Index,0,Units,2015_100,2015=100,91.22091999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-11,Nov-2010,IDX,Index,0,Units,2015_100,2015=100,89.50514,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2010-12,Dec-2010,IDX,Index,0,Units,2015_100,2015=100,91.14054,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-01,Jan-2011,IDX,Index,0,Units,2015_100,2015=100,92.26312,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-02,Feb-2011,IDX,Index,0,Units,2015_100,2015=100,92.42175,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-03,Mar-2011,IDX,Index,0,Units,2015_100,2015=100,94.64789,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-04,Apr-2011,IDX,Index,0,Units,2015_100,2015=100,92.859,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-05,May-2011,IDX,Index,0,Units,2015_100,2015=100,90.51544,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-06,Jun-2011,IDX,Index,0,Units,2015_100,2015=100,93.72784,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-07,Jul-2011,IDX,Index,0,Units,2015_100,2015=100,92.125,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-08,Aug-2011,IDX,Index,0,Units,2015_100,2015=100,90.6261,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-09,Sep-2011,IDX,Index,0,Units,2015_100,2015=100,91.01685,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-10,Oct-2011,IDX,Index,0,Units,2015_100,2015=100,86.63441,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-11,Nov-2011,IDX,Index,0,Units,2015_100,2015=100,95.10889,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2011-12,Dec-2011,IDX,Index,0,Units,2015_100,2015=100,93.92654,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-01,Jan-2012,IDX,Index,0,Units,2015_100,2015=100,92.94326,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-02,Feb-2012,IDX,Index,0,Units,2015_100,2015=100,93.0444,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-03,Mar-2012,IDX,Index,0,Units,2015_100,2015=100,92.24213,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-04,Apr-2012,IDX,Index,0,Units,2015_100,2015=100,90.61752,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-05,May-2012,IDX,Index,0,Units,2015_100,2015=100,92.72802,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-06,Jun-2012,IDX,Index,0,Units,2015_100,2015=100,91.56521,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-07,Jul-2012,IDX,Index,0,Units,2015_100,2015=100,90.96144,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-08,Aug-2012,IDX,Index,0,Units,2015_100,2015=100,91.17376999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-09,Sep-2012,IDX,Index,0,Units,2015_100,2015=100,89.87418000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-10,Oct-2012,IDX,Index,0,Units,2015_100,2015=100,92.22176,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-11,Nov-2012,IDX,Index,0,Units,2015_100,2015=100,91.10495999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2012-12,Dec-2012,IDX,Index,0,Units,2015_100,2015=100,91.40273,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-01,Jan-2013,IDX,Index,0,Units,2015_100,2015=100,91.32375,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-02,Feb-2013,IDX,Index,0,Units,2015_100,2015=100,91.14263000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-03,Mar-2013,IDX,Index,0,Units,2015_100,2015=100,92.90838000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-04,Apr-2013,IDX,Index,0,Units,2015_100,2015=100,93.60535,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-05,May-2013,IDX,Index,0,Units,2015_100,2015=100,93.13808,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-06,Jun-2013,IDX,Index,0,Units,2015_100,2015=100,90.94877,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-07,Jul-2013,IDX,Index,0,Units,2015_100,2015=100,93.60022,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-08,Aug-2013,IDX,Index,0,Units,2015_100,2015=100,95.00095,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-09,Sep-2013,IDX,Index,0,Units,2015_100,2015=100,95.49123,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-10,Oct-2013,IDX,Index,0,Units,2015_100,2015=100,94.06517,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-11,Nov-2013,IDX,Index,0,Units,2015_100,2015=100,94.51661999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2013-12,Dec-2013,IDX,Index,0,Units,2015_100,2015=100,94.73331,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-01,Jan-2014,IDX,Index,0,Units,2015_100,2015=100,95.92692,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-02,Feb-2014,IDX,Index,0,Units,2015_100,2015=100,96.02331,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-03,Mar-2014,IDX,Index,0,Units,2015_100,2015=100,95.8861,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-04,Apr-2014,IDX,Index,0,Units,2015_100,2015=100,97.37034,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-05,May-2014,IDX,Index,0,Units,2015_100,2015=100,97.26207,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-06,Jun-2014,IDX,Index,0,Units,2015_100,2015=100,98.32169,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-07,Jul-2014,IDX,Index,0,Units,2015_100,2015=100,98.77539,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-08,Aug-2014,IDX,Index,0,Units,2015_100,2015=100,98.1233,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-09,Sep-2014,IDX,Index,0,Units,2015_100,2015=100,98.88744,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-10,Oct-2014,IDX,Index,0,Units,2015_100,2015=100,94.64855,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-11,Nov-2014,IDX,Index,0,Units,2015_100,2015=100,101.4331,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2014-12,Dec-2014,IDX,Index,0,Units,2015_100,2015=100,98.65323000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-01,Jan-2015,IDX,Index,0,Units,2015_100,2015=100,98.10278000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-02,Feb-2015,IDX,Index,0,Units,2015_100,2015=100,98.94358000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-03,Mar-2015,IDX,Index,0,Units,2015_100,2015=100,98.17246999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-04,Apr-2015,IDX,Index,0,Units,2015_100,2015=100,97.9949,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-05,May-2015,IDX,Index,0,Units,2015_100,2015=100,98.89909,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-06,Jun-2015,IDX,Index,0,Units,2015_100,2015=100,99.19999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-07,Jul-2015,IDX,Index,0,Units,2015_100,2015=100,100.0337,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-08,Aug-2015,IDX,Index,0,Units,2015_100,2015=100,101.4412,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-09,Sep-2015,IDX,Index,0,Units,2015_100,2015=100,100.7634,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-10,Oct-2015,IDX,Index,0,Units,2015_100,2015=100,103.6511,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-11,Nov-2015,IDX,Index,0,Units,2015_100,2015=100,101.6501,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2015-12,Dec-2015,IDX,Index,0,Units,2015_100,2015=100,102.1286,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-01,Jan-2016,IDX,Index,0,Units,2015_100,2015=100,102.5269,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-02,Feb-2016,IDX,Index,0,Units,2015_100,2015=100,102.2902,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-03,Mar-2016,IDX,Index,0,Units,2015_100,2015=100,103.0695,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-04,Apr-2016,IDX,Index,0,Units,2015_100,2015=100,104.1047,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-05,May-2016,IDX,Index,0,Units,2015_100,2015=100,105.6444,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-06,Jun-2016,IDX,Index,0,Units,2015_100,2015=100,107.2974,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-07,Jul-2016,IDX,Index,0,Units,2015_100,2015=100,105.1467,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-08,Aug-2016,IDX,Index,0,Units,2015_100,2015=100,104.7563,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-09,Sep-2016,IDX,Index,0,Units,2015_100,2015=100,105.65899999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-10,Oct-2016,IDX,Index,0,Units,2015_100,2015=100,108.5013,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-11,Nov-2016,IDX,Index,0,Units,2015_100,2015=100,106.2078,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2016-12,Dec-2016,IDX,Index,0,Units,2015_100,2015=100,105.0059,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,105.9349,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,107.2531,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,107.6147,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,107.7294,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,108.2175,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,106.9784,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,106.3032,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,109.7957,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,110.3844,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,110.2457,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,115.0131,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,113.1059,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,113.59299999999999,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,114.648,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,113.6186,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,112.2715,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,112.2656,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,114.89200000000001,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,113.0191,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,115.1072,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,115.8144,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,119.2405,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,115.1575,,
PRINTO01,"Production of total industry sa, Index",IND,India,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,116.0369,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,1995,1995,IDX,Index,0,Units,2015_100,2015=100,27.442729999999997,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,1996,1996,IDX,Index,0,Units,2015_100,2015=100,30.24199,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,1997,1997,IDX,Index,0,Units,2015_100,2015=100,32.11401,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,1998,1998,IDX,Index,0,Units,2015_100,2015=100,33.544270000000004,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,1999,1999,IDX,Index,0,Units,2015_100,2015=100,35.73506,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,2000,2000,IDX,Index,0,Units,2015_100,2015=100,37.93723,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,2001,2001,IDX,Index,0,Units,2015_100,2015=100,39.13319,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,2002,2002,IDX,Index,0,Units,2015_100,2015=100,41.130320000000005,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,2003,2003,IDX,Index,0,Units,2015_100,2015=100,44.05316,,
PRMNTO01,"Production in total manufacturing sa, Index",IND,India,A,Annual,2004,2004,IDX,Index,0,Units,2015_100,2015=100,49.11011,,
